,0,label
1220,the latest cdc covidview report show peopl 65  continu highest rate covid 19associ hospit follow peopl age 50  64 hospit rate cumul continu increas pandem continu httpstcozp 4vylo0pb httpstcothb 4fwhd0m,real
5476,survey peopl covid 19 colorado find half report close contact someon symptom labconfirm covid 19 14 day show symptom if covid 19 symptom stay home avoid contact other cdcmmwr httpstcourssm 60ac httpstcoecosyr 7mo3,real
3389,chines intellig offic reveal coronaviru bioweapon,fake
9589,our daili updat publish we  track 4 million test 137k yesterday bit lower april averag 147k test note track test state report and state report test for detail see httpstcopzrmh 4bl5i,real
1177,indiafightscorona india substant ramp test infrastructur one lab jan 2020 1370 lab today expand diagnost lab network amp facilit easi test across countri given boost india done 2 crore test present httpstcoda 7uc4vwfa,real
1490,a man beaten cop dehradun india violat lockdown norm came spit peopl door handl,fake
5538,indiafightscorona roundpushpinmha issu guidelin unlock 4 backhandindexpointingdown metrometro rail servic resum 7th septemb 2020 peopleholdinghandspubl gather allow ceil 100 person 21st septemb 2020 filmframesopen air theater permit open 21st septemb 2020 staysaf httpstcomsr 1zz5fhv,real
8050,icmr establish highthroughput test centr nicprnoida testtubetest 6k  sampl per day dna use autom rna technolog conveniencestoreoper 24x7 thi help take test new height icmrfightscovid 19 myogiadityanath drharshvardhan ashwinikchoubey httpstcow 1lw6rha,real
5728,indiafightscorona maharashtra andhra pradesh karnataka also account 50 death ad last 24 hour due covid 19 maharashtra lead 3048 detail httpstcoy 0sywh3b68 staysaf indiawillwin httpstco 9kwwlkuocl,real
810,the rollout 5g caus coronaviru coronaviruslik symptom,fake
7907,indiafightscorona on continu upward trajectori india  total recov case cross 325 lakh today 69564 patient discharg last 24 hour thi result recoveri rate touch 7731 detail httpstcoor 27gkqppe staysaf,real
7066,new jesu arrest emerg tomb lockdown httpstcoyi 9tchehsa httpstco 9pxvfy9go,fake
3666,we announc phase 3 studi mrna 1273 vaccin candid covid 19 begun the phase 3 studi conduct collabor nih barda read httpstcoxi 9sv6fk4z httpstcooeseukjf 08,real
8144,both arriv india august 23 close contact separ previous report confirm case there two new case commun link auckland august cluster,real
41,footbal player cristiano ronaldo turn hotel hospit help coronaviru patient pay doctor staff,fake
3163,with today  five new case total number activ case 129 of 35 import case miq facil 94 commun case,real
9151,updat minhealthnz  today 1 new case covid 19 report manag isol facil nz  it 81 day sinc last case covid 19 acquir local unknown sourc our total number activ case 27,real
4961,thi dr usama riaz pakistan he got infect coronaviru treat other thi last video cuz succumb yesterday pleas listen last word coronaviru mazaak nahin hai your safeti hand allah,fake
9540,video show doctor breach candi hospit mumbai claim if hold breath longer period without discomfort  coronaviru,fake
6583,local man eye 2010 funrun tshirt potenti toilet paper substitut httpstcoksrjpxxwvd coronaviru covid 19 ingenu httpstco 9gg83vpvzh,fake
8939,indiafightscorona 3 vaccin clinic trial stage india cadila amp bharat biotech complet phasei trial serum institut complet phase iib 3 trial start phaseiii trial 1500 patient 14 locat clearanc dg icmrdelhi httpstcobxi 9ztjzjl,real
10205,video west sumatra resid indonesia throw chines tourist burn belong covid 19 pandem,fake
3187,the committe engag stakehold includ state govern vaccin manufactur pmoindia drharshvardhan ashwinikchoubey pibindia ddnewsliv airnewsalert covidnewsbymib covidindiaseva icmrdelhi nitiaayog ptinew ani,real
7399,as expect california larg number pend test but expect backlog larg a lot pend test complet one more detail httpstcopzrmh 4bl5i httpstco 4vb4erz4l,real
5573, child get viru theyr go hospit alon van peopl dont know peopl dont know you home without time need ,fake
9717,the coronaviru call plagu who 29 million infect 950680 die,fake
3315,there 68 icmrdelhi approv covid 19 test lab delhi compris 23 govt lab amp 45 pvt lab kindli refer follow link list lab httpstcooopngtukxq covid 19 covid covid 19 covid 19 covid 19india corona coronaviru coronavirusindia httpstcoiw 2ifktgg6,real
10143,one caveat today  total test number minnesota updat data record result reduct 173k cumul test we place zero place 173k daili chart real trend would appar,real
3301,new cdc travel notic covid 19 australia brazil canada chile japan israel pakistan thailand turkey avoid nonessenti travel area more inform httpstcoqymgi 29huz httpstcochhojrszi 0,real
9799,today ncdc part daili press brief presidenti task forc covid 19 control led officialosgfng as 1st april 2020 151 confirm case covid 19nigeria record nine discharg case two death httpstco 8v2dgcgfmz,real
4493,anoth 9 candid earlier stage develop evalu inclus covax facilitydrtedro covid 19 httpstcokfswvgafuk,real
667,im put the littl bastard up for adopt read some of ireland heartwarm covid 19 stori httpstcohbmtmlk 06o,fake
9843,great idea mass steam inhal pandem pmoindia rashtrapatibhvn narendramodi vijayrupanibjp amitshah gujarat gujarati covid 19 corona coronaviru httpstcoy 5w5prarrm,fake
8599,if sign heart attack stroke stay home covid 19 call 911 right away emerg respond emerg depart plan place help protect covid 19 learn httpstco 4i0e7cw3m1 httpstcozqlirvchxi,real
2095,there import caveat today data new jersey report 1800  probabl death previou day that number api exclud chart we think well abl get histor data nj order properli assign death,real
9309,hcp it  import inperson newborn visit assess health mom babi talk parent increas stress new babi covid 19 pandem know symptom covid 19 children httpstcop 8mdgbwnf7 httpstcorm 95tdgj56,real
3843,315 new case covid 19 lago 128 fct 34 river 32 edo 28 oyo 22 kaduna 20 gomb 13 ogun 8 plateau 5 delta 7 kwara 7 kano 5 bauchi 4 katsina 2 12801 case covid 19nigeria discharg 4040 death 361 httpstcoemgbvhicrg,real
5928,rt googl to help slow spread covid 19 remind peopl step take protect h ,real
416,while address nation pm mahinda rajapaksa state opposit support supplementari budget propos covid 19 relief measur henc point reconven parliament,fake
9539,bill gate help fund patent coronaviru,fake
199,new antivaxx close decid medic condit pretend caus coronaviru vaccin httpstcodawxnypj 86 httpstcoenvxr 50byr,fake
6496,great news carona viru vaccin readi abl cure patient within 3 hour inject hat us scientist trump announc roch medic compani launch vaccin next sunday million dose readi,fake
4577,our daili updat publish we  track total 735704 test 109071 yesterday note track test state report and state report neg test for detail see httpstcopzrmh 4bl5i,real
1637,karinaclaudiob alexismadrig we want and believ essenti just  bandwidth add piec lock sustain data entri alexismadrig,real
660,at least 5 dermatolog pattern exist patient suspect confirm covid 19 httpstcoezmbwdhlxm httpstcoolosxeelxg,real
2468,go 2020censusgov fill censu form get stimulu check ,fake
4519,pmoindia drharshvardhan ashwinikchoubey pibindia covidindiaseva covidnewsbymib ddnewsliv airnewsalert indiafightscorona recoveri rate race beyond 72 total recoveri soon cross 2 million,real
7198,alykatzz rosannarago thecityni our gener posit also data hospit outcom go extrem messi least coupl week i would expect lot chang reformat,real
5912,presid donald trump implement  travel ban didnt work 400000 peopl got countri subject restrict ,fake
8798,there also intens competit sampl confirm covid 19 case new vendor valid test we need nationwid clearinghous sampl test,real
6908,visit hospit experienc cough high fever,fake
5323,use caution reli gaiter face shield help protect other covid 19 research current investig effect learn httpstcoioqv 5omdka httpstcoqblqn 00kfi,real
4672,cdc covid 19 health equiti strategi describ support disproportion affect covid 19 like racial amp ethnic minor group essenti amp frontlin worker peopl live rural area w substanc use disord httpstcoovro 238b8r httpstconledg 0ouyi,real
9353,indiafightscorona india  maintain high recoveri rate total recoveri cross 27 lakh recov patient 35 time activ case detail httpstcoa 8nasqgpqw indiawillwin icmrdelhi httpstcocsgnntpiql,real
7950,the biggest pandem ever hit world one two 1 convers i 2 convers c much wors corona becaus corona goe away 2 week thi persist till gener doom agniv fight pandem top prioriti bless us httpstcoqiltrxf 9p,fake
10091,a photo vice presid spain hospit allegedli visit father sicken coronaviru,fake
339,we also found death data made difficult interpret metric when major chang rt unclear chang case death death data still import consid separ metric work,real
7406,one signific cluster remain open the st margaret rest home auckland due close monday 6 juli  yesterday laboratori complet 3703 test bring total number test complet date 409032 the 7day roll averag test 4396,real
9136,say democrat vacat may 4 refus come back  sign bill help small busi,fake
4723,tiktok complet ban unit state,fake
1704,steam inhal kiosk fight wuhancoronaviru,fake
916,new case remain yesterday 7day averag pretti steadi last 10 day httpstcolz 0hm7uz87,real
4085,laborday plan pool beach stay 6 feet away other wearamask water wash hand often help protect friend covid 19 learn httpstcoochi 3fxe5z labordaysaf httpstco 1wapnpnwqg,real
440,yesterday laboratori complet 2830 test 341 manag isol quarantin facil that bring total number test complet date 451616,real
6407,kagashley daveman 19802 charliekirk 11 ashley hot spot covid 19 also commonli 5g area httpstco 1ato9qo0h fear ignor much fear a viru viru also look zinc vitamin d c a amp quinin amp last least chlorin dioxid you kit 50 enough person month,fake
1724,presid trump claim viru control test avail,fake
479,thought lancet nejm covid 19 retract httpstcoua 0mnlblre,real
585,for past 6month nigeriafeltp resid support covid 19 respons followlasg thi includ support oper sampl collect site keep record commod ensur daili decontamin site across variou lga httpstcojfvdnsplga,real
6994,after 2 peopl covid 19 attend church gather arkansa earli march 35 attende acquir diseas follow cdc guidelin amp consult local public health offici resum inperson oper learn cdcmmwr httpstcouebsnldirr httpstcoib 4frxuxjd,real
3066,death rise quickli state case hospit increas past month thi grow segment countri like continu httpstcojjxsv 8xjjh,real
5960,there one new zealand receiv hospitallevel care covid 19  yesterday laboratori process 1608 test there 383 swab taken manag isol quarantin facil yesterday,real
1153,cardio workout lockdown covid 19pandem httpstcopwbynaheaz,fake
5466,video show bodi dead novel coronaviru patient russia,fake
1633,rt drharshvardhan covid 19 updat backhandindexpointingright 68584 covid 19 patient recov last 24 hour backhandindexpointingrightthi led surg tota ,real
8099,due covid 19 potenti lifesav emerg servic disrupt almost 25 respond countri disrupt 24h emerg room servic affect 22 urgent blood transfus disrupt 23 emerg surgeri affect 19 backhandindexpointingrighthttpstcor 5ssfz6cdl httpstcopzay 1nigxx,real
8266,the health author confirm 3 case 2019 coronaviru countri,fake
3443,the northeast bottom south west grow for last two day state arizona alon report new case whole northeast thi unimagin even week ago httpstcozkqm 3oexgh,real
1708,covid 19 updat   we 11 new confirm case 9 relat commun outbreak auckland 2 import   we 105 activ case 89 commun 16 manag isol our total number confirm case date 1315,real
969,govt clarifi pradhan mantri suraksha bima yojana pmsbi doesnt cover covid 19 relat death pib said pradhan mantri jeevan jyoti bima yojana pmjjbi cover covid death certain condit httpstcovjjbb 3mmrl,fake
3712,all book  remov classroom minnesota middl school administr claim book cannot clean ,fake
9480,a messag claim indian govern plan eas lockdown restrict impos countri five stage,fake
3224,ok grade back the score contain 4 simpl compon 1  1 report posit reliabl nv fail 2  1 report neg sometim 3  1 report neg reliabl 4  1 report commerci test all lab report posit httpstcorymzjh 70r,real
